ufn,spp,date,site.id,survey.id,seine.id,weight,length.lab,length.field,licing.protocol,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments
U17116,CU,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
U17117,CU,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17118,CU,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17119,CU,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17120,CU,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17101,PI,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17102,PI,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,1,0,0,0,0,0,NA,NA
U17103,PI,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17104,PI,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17105,PI,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17106,PI,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
U17107,PI,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,1,0,0,0,0,0,NA,NA
U17108,PI,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17109,PI,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17110,PI,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
U17091,SO,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_allstages,0,0,0,3,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17092,SO,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_allstages,0,0,0,2,3,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17093,SO,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_allstages,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17094,SO,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_allstages,0,0,0,0,1,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17095,SO,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_allstages,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17096,SO,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_allstages,0,0,0,0,1,0,0,1,0,NA,1,0,0,0,0,0,0,NA,NA
U17097,SO,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_allstages,1,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17098,SO,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_allstages,0,0,0,1,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17099,SO,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_allstages,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17100,SO,18/06/05,D27,DE521,DE521N1,NA,NA,NA,field_allstages,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16521,CU,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,1,NA,1,0,0,0,0,0,0,NA,Grazed chal scar
U16522,CU,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16523,CU,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16524,CU,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16525,CU,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16526,CU,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,bird
U16527,CU,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16528,CU,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,Grazed chal scar
U16529,CU,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16530,CU,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16651,PI,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16652,PI,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,3 louse sized zoops in bag
U16653,PI,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16654,PI,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16655,PI,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16656,PI,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16657,PI,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,1,NA,1,0,0,0,0,0,0,NA,NA
U16658,PI,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,1,0,0,0,0,0,NA,NA
U16659,PI,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
U16660,PI,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16801,SO,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_allstages,0,0,0,2,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16802,SO,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_allstages,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16803,SO,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_allstages,1,0,0,5,1,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U16804,SO,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_allstages,0,0,0,2,4,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16805,SO,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_allstages,0,0,0,2,4,0,0,0,0,NA,0,0,0,0,0,0,0,NA,fish
U16806,SO,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_allstages,1,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16807,SO,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_allstages,0,0,0,5,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,CP
U16808,SO,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_allstages,2,0,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16809,SO,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_allstages,0,0,0,6,7,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U16810,SO,18/06/07,J09,JE414,JE414N1,NA,NA,NA,field_allstages,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17081,CU,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17082,CU,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17083,CU,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17084,CU,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17085,CU,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17086,CU,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,fish scar
U17087,CU,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17088,CU,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17089,CU,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17090,CU,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17251,PI,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
U17252,PI,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17253,PI,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17254,PI,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
U17255,PI,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,1,NA,NA
U17256,PI,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17257,PI,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17258,PI,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17259,PI,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,1,NA,1,0,0,0,0,0,0,NA,NA
U17260,PI,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17231,SO,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_allstages,2,0,0,1,3,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17232,SO,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_allstages,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17233,SO,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_allstages,0,0,0,2,4,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17234,SO,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_allstages,1,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17235,SO,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_allstages,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17236,SO,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_allstages,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17237,SO,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_allstages,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17238,SO,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_allstages,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17239,SO,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_allstages,1,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17240,SO,18/06/07,D10,DE522,DE522N1,NA,NA,NA,field_allstages,0,0,0,1,3,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17211,CU,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17212,CU,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17213,CU,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17214,CU,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17215,CU,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17216,CU,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17217,CU,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17218,CU,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17219,CU,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17220,CU,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17201,PI,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17202,PI,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17203,PI,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,Fell on deck
U17204,PI,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17205,PI,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17206,PI,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
U17207,PI,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17208,PI,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17209,PI,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17210,PI,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,3,0,0,0,0,0,NA,NA
U17421,SO,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_allstages,0,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17422,SO,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_allstages,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17423,SO,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_allstages,0,0,0,1,2,0,1,0,0,NA,1,0,0,0,0,0,0,NA,CM fell out of bag
U17424,SO,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_allstages,1,0,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17425,SO,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_allstages,0,0,0,3,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,PS:fish
U17426,SO,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_allstages,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17427,SO,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_allstages,0,0,0,2,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U17428,SO,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_allstages,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,H:vent
U17429,SO,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_allstages,0,0,0,0,2,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U17430,SO,18/06/11,D09,DE523,DE523N3,NA,NA,NA,field_allstages,0,0,0,0,1,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U16831,CU,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16832,CU,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16833,CU,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16834,CU,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,1,NA,NA
U16835,CU,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16836,CU,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16837,CU,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U16838,CU,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16839,CU,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U16840,CU,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16811,PI,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16812,PI,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
U16813,PI,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16814,PI,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,1,0,0,0,0,0,NA,NA
U16815,PI,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,Anal fin
U16816,PI,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,Pelvic fin
U16817,PI,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,Lower jaw
U16818,PI,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16819,PI,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
U16820,PI,18/06/12,J02,JE415,JE415N2,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,1,NA,1,0,0,0,0,0,0,NA,NA
U16561,SO,18/06/12,J02,JE415,JE415N2,11,NA,NA,field_allstages,1,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Scarred flank
U16562,SO,18/06/12,J02,JE415,JE415N2,10.4,NA,NA,field_allstages,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16563,SO,18/06/12,J02,JE415,JE415N2,9.4,NA,NA,field_allstages,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16564,SO,18/06/12,J02,JE415,JE415N2,9.4,NA,NA,field_allstages,0,0,0,4,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16565,SO,18/06/12,J02,JE415,JE415N2,14.7,NA,NA,field_allstages,3,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16566,SO,18/06/12,J02,JE415,JE415N2,13.9,NA,NA,field_allstages,2,0,0,3,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Eye; non-louse parasite on pec fin
U16567,SO,18/06/12,J02,JE415,JE415N2,12.9,NA,NA,field_allstages,1,0,0,3,3,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16568,SO,18/06/12,J02,JE415,JE415N2,9.8,101,NA,field_allstages,2,0,0,5,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16641,CU,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,2,NA,2,1,0,0,0,0,0,NA,NA
U16642,CU,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16643,CU,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
U16644,CU,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,ANF; VENT; OPERC
U16645,CU,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16646,CU,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,ANF
U16647,CU,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16648,CU,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16649,CU,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,ANF
U16650,CU,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16571,PI,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16572,PI,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
U16573,PI,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,1,0,0,0,NA,NA
U16574,PI,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA
U16575,PI,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,ANF
U16576,PI,18/06/14,J09,JE419,JE419N1,NA,NA,NA,field_motiles,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,ANF
