ufn,spp,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol,weight,length.lab,length.field
U1236,SO,2015-06-08,J03,JE161,JN261,0,0,NA,9,6,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,9.5,97,NA
U1281,SO,2015-06-08,J03,JE161,JN261,3,0,NA,16,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.8,106,NA
U1235,SO,2015-06-08,J03,JE161,JN261,0,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.4,99,NA
U1266,SO,2015-06-08,J03,JE161,JN261,0,0,NA,6,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11,101,NA
U1271,SO,2015-06-08,J03,JE161,JN261,3,0,NA,24,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.1,110,NA
U1250,SO,2015-06-08,J03,JE161,JN261,0,0,NA,4,3,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_finescale,9.2,96,NA
U1267,SO,2015-06-08,J03,JE161,JN261,0,0,NA,6,1,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_finescale,8.8,92,NA
U1260,SO,2015-06-08,J03,JE161,JN261,3,0,NA,9,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,15.2,115,NA
U1282,SO,2015-06-08,J03,JE161,JN261,1,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.6,96,NA
U1272,SO,2015-06-08,J03,JE161,JN261,0,1,NA,1,2,NA,1,0,1,0,2,0,0,0,0,0,0,0,NA,lab_finescale,12.5,105,NA
U1228,SO,2015-06-08,J04,JE160,JN260,1,0,NA,9,2,NA,1,0,1,0,2,0,0,0,0,0,0,0,NA,lab_finescale,12.4,107,NA
U1229,SO,2015-06-08,J04,JE160,JN260,1,0,NA,4,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,16.4,115,NA
U1230,SO,2015-06-08,J04,JE160,JN260,0,0,NA,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.8,114,NA
U1244,SO,2015-06-08,J04,JE160,JN260,2,0,NA,11,2,NA,2,1,0,0,3,0,0,0,0,0,0,0,NA,lab_finescale,13.9,108,NA
U1245,SO,2015-06-08,J04,JE160,JN260,1,0,NA,0,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,13.4,108,NA
U1246,SO,2015-06-08,J04,JE160,JN260,1,0,NA,13,0,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_finescale,14.2,106,NA
U1261,SO,2015-06-08,J04,JE160,JN260,0,0,NA,7,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,18.6,115,NA
U1256,SO,2015-06-08,J04,JE160,JN260,0,0,NA,9,2,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,16.3,112,NA
U1257,SO,2015-06-08,J04,JE160,JN260,1,0,NA,10,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.9,112,NA
U1262,SO,2015-06-08,J04,JE160,JN260,0,0,NA,7,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.7,110,NA
U1269,SO,2015-06-09,J02,JE163,JN263,0,0,NA,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.6,103,NA
U1239,SO,2015-06-09,J02,JE163,JN263,0,0,NA,11,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14.4,111,NA
U1291,SO,2015-06-09,J02,JE163,JN263,2,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.1,104,NA
U1287,SO,2015-06-09,J02,JE163,JN263,2,1,NA,8,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.6,113,NA
U1278,SO,2015-06-09,J02,JE163,JN263,3,0,NA,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14.2,99,NA
U1279,SO,2015-06-09,J02,JE163,JN263,0,1,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.8,101,NA
U1268,SO,2015-06-09,J02,JE163,JN263,1,0,NA,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.2,110,NA
U1280,SO,2015-06-09,J02,JE163,JN263,0,0,NA,9,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,17.8,114,NA
U1277,SO,2015-06-09,J02,JE163,JN263,1,0,NA,14,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,20.2,118,NA
U1240,SO,2015-06-09,J02,JE163,JN263,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.9,117,NA
U2931,CU,2015-06-09,D07,DE173,DN273,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.1,105,NA
U3020,CU,2015-06-09,D07,DE173,DN273,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,13.9,112,NA
U3022,CU,2015-06-09,D07,DE173,DN273,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,19.6,121,NA
U3024,CU,2015-06-09,D07,DE173,DN273,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.9,99,NA
U3025,CU,2015-06-09,D07,DE173,DN273,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,15.1,111,NA
U2517,PI,2015-06-09,D07,DE173,DN273,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,10.6,NA,NA
U2839,PI,2015-06-09,D07,DE173,DN273,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,0,1,0,0,NA,lab_motiles,10,95,NA
U876,SO,2015-06-09,D07,DE173,DN273,1,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.7,105,NA
U915,SO,2015-06-09,D07,DE173,DN273,0,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.2,106,NA
U877,SO,2015-06-09,D07,DE173,DN273,1,0,NA,2,5,NA,2,1,0,0,3,0,0,0,0,0,0,0,NA,lab_finescale,13.1,104,NA
U908,SO,2015-06-09,D07,DE173,DN273,0,0,NA,2,1,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_finescale,14.3,107,NA
U907,SO,2015-06-09,D07,DE173,DN273,0,0,NA,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.2,113,NA
U914,SO,2015-06-09,D07,DE173,DN273,1,0,NA,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.2,114,NA
U910,SO,2015-06-09,D07,DE173,DN273,1,0,NA,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.1,105,NA
U909,SO,2015-06-09,D07,DE173,DN273,5,0,NA,11,6,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,14.2,107,NA
U1318,SO,2015-06-09,D07,DE173,DN273,1,0,NA,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,14.6,106,NA
U1298,SO,2015-06-09,D07,DE173,DN273,4,0,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14.1,104,NA
U2543,CU,2015-06-09,D09,DE170,DN270,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,17.7,NA,NA
U2666,CU,2015-06-09,D09,DE170,DN270,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,18.5,NA,NA
U3153,CU,2015-06-09,D09,DE170,DN270,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,15,118,NA
U3156,CU,2015-06-09,D09,DE170,DN270,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,15.4,NA,NA
U3158,CU,2015-06-09,D09,DE170,DN270,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,20.7,126,NA
U2838,PI,2015-06-09,D09,DE170,DN270,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,0,2,0,0,0,NA,lab_motiles,18.4,122,NA
U1328,SO,2015-06-09,D09,DE170,DN270,0,1,NA,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.7,107,NA
U839,SO,2015-06-09,D09,DE170,DN270,0,0,NA,1,9,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.7,123,NA
U862,SO,2015-06-09,D09,DE170,DN270,1,0,NA,5,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.2,112,NA
U828,SO,2015-06-09,D09,DE170,DN270,0,0,NA,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,19.4,118,NA
U848,SO,2015-06-09,D09,DE170,DN270,0,0,NA,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.5,100,NA
U1310,SO,2015-06-09,D09,DE170,DN270,0,0,NA,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.9,117,NA
U1316,SO,2015-06-09,D09,DE170,DN270,0,0,NA,11,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.6,118,NA
U825,SO,2015-06-09,D09,DE170,DN270,1,1,NA,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.4,108,NA
U827,SO,2015-06-09,D09,DE170,DN270,2,1,NA,18,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14.7,114,NA
U863,SO,2015-06-09,D09,DE170,DN270,0,0,NA,5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,8.7,95,NA
U3226,PI,2015-06-11,D07,DE175,DN275,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA,lab_motiles,12.7,105,NA
U3227,PI,2015-06-11,D07,DE175,DN275,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,1,0,NA,lab_motiles,10.9,NA,NA
U3231,PI,2015-06-11,D07,DE175,DN275,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,0,0,0,0,NA,lab_motiles,13.8,109,NA
U3095,CU,2015-06-11,D09,DE174,DN274,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,lab_motiles,9.9,104,NA
U3096,CU,2015-06-11,D09,DE174,DN274,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,8.8,NA,NA
U3127,CU,2015-06-11,D09,DE174,DN274,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,7.7,NA,NA
U3128,CU,2015-06-11,D09,DE174,DN274,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,11.2,NA,NA
U3129,CU,2015-06-11,D09,DE174,DN274,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.2,NA,NA
U2537,PI,2015-06-11,D09,DE174,DN274,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,4,1,0,NA,lab_motiles,11,103,NA
U774,SO,2015-06-11,D09,DE174,DN274,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,21.7,124,NA
U791,SO,2015-06-11,D09,DE174,DN274,1,2,NA,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14.2,106,NA
U755,SO,2015-06-11,D09,DE174,DN274,0,0,NA,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.6,105,NA
U769,SO,2015-06-11,D09,DE174,DN274,0,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.5,100,NA
U771,SO,2015-06-11,D09,DE174,DN274,0,0,NA,10,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.2,96,NA
U772,SO,2015-06-11,D09,DE174,DN274,2,0,NA,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.8,89,NA
U773,SO,2015-06-11,D09,DE174,DN274,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,19,116,NA
U767,SO,2015-06-11,D09,DE174,DN274,0,0,NA,4,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,18.4,126,NA
U768,SO,2015-06-11,D09,DE174,DN274,0,1,NA,9,3,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,10.2,100,NA
U792,SO,2015-06-11,D09,DE174,DN274,0,0,NA,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.1,95,NA
U2927,CU,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.5,111,NA
U2928,CU,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.4,111,NA
U3017,CU,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,14.4,114,NA
U3021,CU,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,9.6,100,NA
U3023,CU,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,10.6,100,NA
U4065,CU,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,0,2,0,2,0,0,0,0,0,0,0,NA,lab_motiles,16.6,NA,NA
U4096,CU,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,11.1,NA,NA
U4097,CU,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles,9.7,103,NA
U4098,CU,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,12.6,110,NA
U4149,CU,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.2,115,NA
U2526,PI,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,1,0,1,0,2,0,0,0,0,0,1,0,NA,lab_motiles,12.3,106,NA
U2529,PI,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1,NA,lab_motiles,11.1,NA,NA
U2860,PI,2015-06-13,D07,DE182,DN282,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles,9.7,103,NA
U868,SO,2015-06-13,D07,DE182,DN282,0,1,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,18.3,119,NA
U869,SO,2015-06-13,D07,DE182,DN282,0,0,NA,8,22,NA,1,0,0,0,1,1,1,0,0,0,0,0,Cal C4 UNIDs missing posterior end,lab_finescale,10.5,90,NA
U870,SO,2015-06-13,D07,DE182,DN282,0,0,NA,4,15,NA,1,0,2,0,3,0,0,0,0,0,0,0,Cal C4 UNID missing posterior end,lab_finescale,12,95,NA
U867,SO,2015-06-13,D07,DE182,DN282,0,0,NA,8,3,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.5,101,NA
U866,SO,2015-06-13,D07,DE182,DN282,0,0,NA,2,1,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,16.4,112,NA
U881,SO,2015-06-13,D07,DE182,DN282,0,0,NA,6,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,9.1,90,NA
U891,SO,2015-06-13,D07,DE182,DN282,0,0,NA,2,8,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,13.5,105,NA
U882,SO,2015-06-13,D07,DE182,DN282,0,0,NA,2,6,NA,1,0,0,1,2,0,0,0,0,0,0,0,Cal Mot UNID missing posterior end,lab_finescale,16.8,98,NA
U883,SO,2015-06-13,D07,DE182,DN282,0,0,NA,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.1,110,NA
U884,SO,2015-06-13,D07,DE182,DN282,0,0,NA,11,6,NA,1,1,1,0,3,0,0,0,0,0,0,0,NA,lab_finescale,NA,110,NA
U1241,SO,2015-06-14,J05,JE174,JN274,0,0,NA,6,4,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,14.4,113,NA
U1217,SO,2015-06-14,J05,JE174,JN274,1,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.1,104,NA
U1224,SO,2015-06-14,J05,JE174,JN274,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,17.1,125,NA
U1231,SO,2015-06-14,J05,JE174,JN274,0,0,NA,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.5,113,NA
U1219,SO,2015-06-14,J05,JE174,JN274,0,0,NA,15,2,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.3,112,NA
U1176,SO,2015-06-14,J05,JE174,JN274,1,0,NA,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.9,115,NA
U1210,SO,2015-06-14,J05,JE174,JN274,0,0,NA,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.3,104,NA
U1218,SO,2015-06-14,J05,JE174,JN274,1,0,NA,3,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,17.1,117,NA
U1223,SO,2015-06-14,J05,JE174,JN274,0,0,NA,4,6,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,12.5,100,NA
U1209,SO,2015-06-14,J05,JE174,JN274,0,0,NA,10,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,13.4,110,NA
U813,SO,2015-06-14,J06,JE172,JN272,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,18,120,NA
U719,SO,2015-06-14,J06,JE172,JN272,0,0,NA,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.1,100,NA
U754,SO,2015-06-14,J06,JE172,JN272,1,0,NA,2,6,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,16.6,128,NA
U783,SO,2015-06-14,J06,JE172,JN272,2,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,10.8,98,NA
U720,SO,2015-06-14,J06,JE172,JN272,0,0,NA,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.7,105,NA
U734,SO,2015-06-14,J06,JE172,JN272,0,0,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14.9,107,NA
U782,SO,2015-06-14,J06,JE172,JN272,0,0,NA,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14,111,NA
U781,SO,2015-06-14,J06,JE172,JN272,0,0,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,Cal C4 missing posterior end,lab_finescale,14.2,115,NA
U784,SO,2015-06-14,J06,JE172,JN272,0,0,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,14,99,NA
U761,SO,2015-06-14,J06,JE172,JN272,1,0,NA,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,NA,95,NA
U809,SO,2015-06-14,J06,JE172,JN272,0,0,NA,9,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,11.6,116,NA
U737,SO,2015-06-14,J07,JE173,JN273,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_finescale,18.5,114,NA
U786,SO,2015-06-14,J07,JE173,JN273,0,0,NA,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,12.7,113,NA
U785,SO,2015-06-14,J07,JE173,JN273,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,18.3,113,NA
U736,SO,2015-06-14,J07,JE173,JN273,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,22.5,109,NA
U735,SO,2015-06-14,J07,JE173,JN273,0,0,NA,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,20.3,124,NA
U763,SO,2015-06-14,J07,JE173,JN273,3,0,NA,9,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.5,117,NA
U738,SO,2015-06-14,J07,JE173,JN273,1,0,NA,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,18.3,116,NA
U787,SO,2015-06-14,J07,JE173,JN273,0,1,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,19.1,117,NA
U764,SO,2015-06-14,J07,JE173,JN273,0,0,NA,8,2,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_finescale,15.9,112,NA
U762,SO,2015-06-14,J07,JE173,JN273,0,0,NA,6,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,11.6,103,NA
U765,SO,2015-06-14,J07,JE173,JN273,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,21.7,123,NA
U3099,CU,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,22.8,134,NA
U3104,CU,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,19.8,126,NA
U3105,CU,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,NA,lab_motiles,11.9,104,NA
U3112,CU,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,21.4,130,NA
U3114,CU,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,24.7,135,NA
U3118,CU,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,13.3,NA,NA
U2899,PI,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,14.8,118,NA
U4734,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,14.2,115,NA
U4735,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,1,1,1,0,3,0,0,0,0,0,0,0,NA,lab_motiles,12.9,107,NA
U4736,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA,lab_motiles,18.4,123,NA
U4754,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,15,115,NA
U4755,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,16.4,119,NA
U4788,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,14.5,112,NA
U4789,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,12.3,111,NA
U4790,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,18.3,125,NA
U4791,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,17.8,124,NA
U4792,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA,lab_motiles,16.7,123,NA
U4805,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,18.2,124,NA
U4806,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,18.3,127,NA
U4807,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,14.9,118,NA
U4808,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,15.3,113,NA
U4809,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,12,NA,NA
U4824,SO,2015-06-14,D09,DE183,DN283,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,15.8,NA,NA
U1093,SO,2015-06-14,D09,DE183,DN283,0,0,NA,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,19.1,118,NA
U1061,SO,2015-06-14,D09,DE183,DN283,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,16.5,115,NA
U1062,SO,2015-06-14,D09,DE183,DN283,0,0,NA,6,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,15.2,109,NA
U1075,SO,2015-06-14,D09,DE183,DN283,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale,23,124,NA
U1092,SO,2015-06-14,D09,DE183,DN283,0,0,NA,4,2,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_finescale,19.3,118,NA
U1063,SO,2015-06-14,D09,DE183,DN283,0,0,NA,3,2,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_finescale,18.3,120,NA
