,ufn,spp,collection,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol,all.lice,all.cal,all.leps
637,U3760,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
638,U3761,PI,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
639,U1918,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
640,U1919,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
641,U1920,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
642,U1929,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
643,U1930,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
644,U1951,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
645,U1991,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,1,NA,lab_motiles,2,1,1
646,U1992,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
647,U1993,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
648,U1994,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
649,U4384,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
650,U4385,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
651,U4386,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
652,U4387,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
653,U4388,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,3,3,0,0,0,0,0,0,0,NA,lab_motiles,3,3,0
654,U4389,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
655,U4482,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
656,U4483,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
657,U4484,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
658,U4485,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
659,U4486,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
660,U4487,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
661,U4488,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
662,U4553,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
663,U4586,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
664,U4587,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
665,U4609,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
666,U4610,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
667,U4611,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
668,U4612,SO,19,5/27/2016,D22,DE288,DN388,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
669,U3672,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
670,U3673,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
671,U3674,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,1,0,0,0,0,NA,lab_motiles,3,2,1
672,U3675,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
673,U3676,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
674,U3677,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
675,U3678,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA,lab_motiles,2,2,0
676,U3679,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
677,U3680,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
678,U3681,CU,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
679,U3808,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles,1,0,1
680,U3809,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
681,U3810,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
682,U3811,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
683,U3812,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
684,U3813,PI,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
685,U1761,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
686,U1762,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
687,U1763,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,2,2,0
688,U1764,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,0,0,NA,lab_motiles,2,1,1
689,U1765,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
690,U1766,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
691,U1767,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
692,U1768,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
693,U1769,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
694,U1770,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
695,U4396,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
696,U4397,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
697,U4398,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
698,U4399,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
699,U4425,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
700,U4426,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
701,U4427,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
702,U4428,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
703,U4442,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
704,U3653,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
705,U3654,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
706,U3655,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,lab_motiles,1,0,1
707,U3656,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
708,U3657,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
709,U3658,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
710,U3659,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
711,U3660,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
712,U3661,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
713,U3662,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
714,U3801,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles,1,0,1
715,U3802,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
716,U3803,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles,1,0,1
717,U3804,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
718,U3805,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,lab_motiles,1,0,1
719,U3806,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
720,U3807,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
721,U3819,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles,2,2,0
722,U3820,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,1,1,2,0,1,0,0,0,0,0,NA,lab_motiles,3,2,1
723,U3821,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles,1,0,1
724,U1859,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,2,2,0
725,U1860,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
726,U1870,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,3,0,0,0,3,0,0,0,0,0,0,0,NA,lab_motiles,3,3,0
727,U1876,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
728,U1877,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
729,U1886,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
730,U1887,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,0,0,0,0,NA,lab_motiles,2,2,0
731,U1888,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
732,U1889,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,2,2,0,4,0,0,0,0,0,0,0,NA,lab_motiles,4,4,0
733,U1890,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
734,U1892,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
735,U1893,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
736,U1894,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
737,U1895,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
738,U1896,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
739,U1897,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
740,U1898,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,2,2,0
741,U1899,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
742,U1900,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
743,U1901,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
744,U4532,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
745,U4559,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
746,U3633,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
747,U3634,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
748,U3635,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
749,U3636,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
750,U3637,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles,1,1,0
751,U3638,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
752,U3639,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
753,U3640,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
754,U3641,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
755,U3642,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
756,U3782,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,NA,lab_motiles,2,0,2
757,U3783,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
758,U3784,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
759,U3785,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
760,U3786,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
761,U3787,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
762,U3788,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
763,U3789,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,lab_motiles,1,0,1
764,U3790,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
765,U3791,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
766,U1878,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
767,U1879,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
768,U1880,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles,2,2,0
769,U1911,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
770,U1912,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
771,U1932,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
772,U1971,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
773,U1972,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
774,U1973,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
775,U1974,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
776,U4438,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
777,U4439,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,3,0,0,3,0,0,0,1,0,0,0,NA,lab_motiles,4,3,1
778,U4440,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
779,U4463,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles,1,1,0
780,U4464,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles,1,0,1
781,U4465,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
782,U4489,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
783,U4490,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
784,U4491,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
785,U4492,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
786,U4564,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
787,U4565,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
788,U4629,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
789,U4630,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
790,U4631,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
791,U4637,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
792,U4638,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,1,1,2,0,0,0,0,0,0,0,NA,lab_motiles,2,2,0
793,U4660,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles,1,0,1
794,U4661,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles,0,0,0
