ufn,spp,collection,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol
U3617,CU,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3618,CU,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3619,CU,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3620,CU,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3621,CU,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3622,CU,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3420,PI,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3421,PI,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3422,PI,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3423,PI,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3424,PI,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3425,PI,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3426,PI,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3427,PI,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U3428,PI,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3429,PI,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1771,SO,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1772,SO,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1773,SO,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1774,SO,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1786,SO,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1840,SO,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1846,SO,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1851,SO,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10522,CU,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10521,CU,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10530,CU,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U10524,CU,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10529,CU,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10528,CU,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10523,CU,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10525,CU,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10527,CU,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U10526,CU,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10514,PI,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10517,PI,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10511,PI,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10518,PI,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U10515,PI,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10516,PI,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10512,PI,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10519,PI,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10513,PI,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10520,PI,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10481,SO,35,6/5/2017,D27,DE370,DN13,0,0,0,2,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10482,SO,35,6/5/2017,D27,DE370,DN13,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10483,SO,35,6/5/2017,D27,DE370,DN13,0,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10484,SO,35,6/5/2017,D27,DE370,DN13,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10485,SO,35,6/5/2017,D27,DE370,DN13,0,0,0,0,4,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10486,SO,35,6/5/2017,D27,DE370,DN13,1,0,0,2,2,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10487,SO,35,6/5/2017,D27,DE370,DN13,2,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10488,SO,35,6/5/2017,D27,DE370,DN13,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10490,SO,35,6/5/2017,D27,DE370,DN13,0,0,0,1,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,field_allstages
U10489,SO,35,6/5/2017,D27,DE370,DN13,1,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10506,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U10505,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10504,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10510,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10509,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10503,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,1,0,1,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U10507,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10502,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U10508,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10501,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10496,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10491,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10497,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10499,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10492,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10498,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10500,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10493,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10494,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10495,SO,35,6/5/2017,D27,DE370,DN13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10602,CU,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10603,CU,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10604,CU,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10605,CU,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10601,CU,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10606,CU,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U10610,CU,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U10609,CU,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10608,CU,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10607,CU,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10593,PI,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U10592,PI,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10591,PI,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10594,PI,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10595,PI,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10562,SO,36,6/7/2017,D09,DE371,DN15,0,0,0,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10564,SO,36,6/7/2017,D09,DE371,DN15,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10565,SO,36,6/7/2017,D09,DE371,DN15,1,0,0,3,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,Dropped on boat deck,field_allstages
U10566,SO,36,6/7/2017,D09,DE371,DN15,4,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U10569,SO,36,6/7/2017,D09,DE371,DN15,5,0,0,5,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,field_allstages
U10584,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10590,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U10588,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10585,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10581,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10587,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10582,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10583,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10586,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10589,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10571,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10580,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles
U10572,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10573,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10574,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10575,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10576,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10577,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10578,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10579,SO,36,6/7/2017,D09,DE371,DN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U10563,SO,36,6/7/2017,D09,DE371,DN15,2,0,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale
U10568,SO,36,6/7/2017,D09,DE371,DN15,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale
U10561,SO,36,6/7/2017,D09,DE371,DN15,0,0,NA,0,1,NA,0,0,0,1,1,0,0,0,0,0,0,0,C mot missing posterior end; KB missed mot in bag,lab_finescale
U10567,SO,36,6/7/2017,D09,DE371,DN15,1,1,NA,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale
U10570,SO,36,6/7/2017,D09,DE371,DN15,4,0,NA,1,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_finescale
U15762,CU,37,6/28/2017,J02,JE311,JN15,3,0,0,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U15763,CU,37,6/28/2017,J02,JE311,JN15,1,0,0,9,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,PS-BIRD,field_allstages
U15764,CU,37,6/28/2017,J02,JE311,JN15,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,H-EYE; PCF,field_allstages
U15765,CU,37,6/28/2017,J02,JE311,JN15,2,0,0,2,2,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,field_allstages
U15766,CU,37,6/28/2017,J02,JE311,JN15,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U15767,CU,37,6/28/2017,J02,JE311,JN15,0,0,0,7,2,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U15768,CU,37,6/28/2017,J02,JE311,JN15,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U15769,CU,37,6/28/2017,J02,JE311,JN15,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,field_allstages
U15770,CU,37,6/28/2017,J02,JE311,JN15,1,0,0,3,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U15771,CU,37,6/28/2017,J02,JE311,JN15,0,0,0,2,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U13008,CU,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U13002,CU,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U13010,CU,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U13001,CU,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U13005,CU,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U13004,CU,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U13006,CU,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U13007,CU,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U13003,CU,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U13009,CU,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U15772,PI,37,6/28/2017,J02,JE311,JN15,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,field_allstages
U15773,PI,37,6/28/2017,J02,JE311,JN15,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,H-ANF,field_allstages
U15774,PI,37,6/28/2017,J02,JE311,JN15,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,NA,field_allstages
U15775,PI,37,6/28/2017,J02,JE311,JN15,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,1,0,NA,field_allstages
U12999,PI,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U12998,PI,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U13000,PI,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA,lab_motiles
U12991,PI,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0,0,0,0,0,NA,lab_motiles
U12997,PI,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12992,PI,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U12996,PI,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,1,1,1,0,3,0,0,0,0,0,0,0,NA,lab_motiles
U12993,PI,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U12995,PI,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12994,PI,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,0,0,NA,lab_motiles
U12961,SO,37,6/28/2017,J02,JE311,JN15,0,0,0,4,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages
U12964,SO,37,6/28/2017,J02,JE311,JN15,0,0,0,5,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages
U12966,SO,37,6/28/2017,J02,JE311,JN15,2,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages
U12969,SO,37,6/28/2017,J02,JE311,JN15,1,0,0,6,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,H-EYE,field_allstages
U12970,SO,37,6/28/2017,J02,JE311,JN15,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,field_allstages
U12988,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12981,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12982,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12983,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12987,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U12989,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12986,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12990,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12985,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12984,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12972,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12974,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U12971,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12973,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U12975,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U12976,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U12977,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U12979,SO,37,6/28/2017,J02,JE311,JN15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
